timestamp	x	y	z	qw	qx	qy	qz
1762766194.101771	-58.883148	-29.447075	-1.065781	0.859159	-0.020934	0.062625	0.507431
1762766194.301796	-59.140804	-29.952250	-1.093437	0.858032	-0.017134	0.052956	0.510572
1762766194.502147	-59.427292	-30.489498	-1.128348	0.856886	-0.013752	0.043805	0.513458
1762766194.703194	-59.737259	-31.052240	-1.168206	0.856221	-0.010596	0.035267	0.515296
1762766194.902948	-60.065769	-31.634430	-1.210663	0.856276	-0.007712	0.027520	0.515728
1762766195.103265	-60.403362	-32.221622	-1.252783	0.857004	-0.005156	0.020730	0.514867
1762766195.303424	-60.751171	-32.817783	-1.293113	0.858191	-0.002909	0.014684	0.513112
1762766195.503561	-61.111420	-33.428036	-1.330315	0.859551	-0.001048	0.009214	0.510967
1762766195.704015	-61.475922	-34.039837	-1.362152	0.860760	0.000297	0.004387	0.508991
1762766195.904082	-61.836418	-34.641254	-1.387097	0.861596	0.001106	0.000267	0.507594
1762766196.104527	-62.206909	-35.257351	-1.405376	0.862011	0.001519	-0.003342	0.506877
1762766196.304656	-62.558025	-35.841335	-1.415539	0.862037	0.001669	-0.006110	0.506806
1762766196.504941	-62.915043	-36.437103	-1.418703	0.861802	0.001508	-0.008271	0.507176
1762766196.705150	-63.260471	-37.017136	-1.415102	0.861456	0.001350	-0.009713	0.507737
1762766196.905776	-63.608746	-37.607124	-1.405421	0.861035	0.005222	-0.017517	0.508217
1762766197.105718	-63.934319	-38.164261	-1.393441	0.858808	0.031368	-0.063034	0.507437
1762766197.305956	-64.232430	-38.679386	-1.384820	0.851974	0.068354	-0.126653	0.503415
1762766197.506143	-64.465225	-39.086567	-1.381524	0.844592	0.091763	-0.183473	0.494553
1762766197.706598	-64.613930	-39.368595	-1.365939	0.857243	0.068860	-0.181351	0.476974
1762766197.906546	-64.662460	-39.526207	-1.331170	0.884112	0.045909	-0.135927	0.444704
1762766198.106954	-64.633041	-39.602665	-1.287749	0.914369	0.042061	-0.087754	0.393013
1762766198.307702	-64.550179	-39.621201	-1.243485	0.945218	0.038562	-0.044316	0.321111
1762766198.507465	-64.446091	-39.597630	-1.206729	0.969783	0.041936	-0.025104	0.239021
1762766198.707829	-64.324966	-39.534637	-1.176016	0.988284	0.045794	-0.013593	0.144955
1762766198.908018	-64.202400	-39.435318	-1.154214	0.996775	0.052018	0.001612	0.061086
1762766199.108577	-64.083298	-39.296185	-1.140467	0.998925	0.044335	0.013339	0.002269
1762766199.309039	-63.973034	-39.120075	-1.136967	0.999098	0.023266	0.013049	-0.033028
1762766199.509197	-63.871033	-38.924309	-1.171136	0.998656	0.000055	-0.005287	-0.051567
1762766199.709329	-63.768353	-38.730518	-1.286668	0.998194	-0.009513	0.007170	-0.058881
1762766199.909513	-63.669453	-38.539356	-1.489174	0.998005	-0.012101	0.016942	-0.059596
1762766200.110002	-63.587139	-38.361462	-1.735641	0.998045	-0.018779	0.019512	-0.056331
1762766200.310012	-63.522972	-38.200775	-2.007370	0.998210	-0.023702	0.019473	-0.051341
1762766200.510921	-63.475780	-38.059101	-2.303151	0.998253	-0.031358	0.019057	-0.046304
1762766200.710460	-63.444912	-37.940197	-2.625962	0.998351	-0.033656	0.018121	-0.042818
1762766200.910895	-63.430088	-37.847805	-2.962515	0.998540	-0.029598	0.017176	-0.041785
1762766201.111188	-63.430325	-37.779469	-3.309089	0.998440	-0.031421	0.016894	-0.042945
1762766201.311827	-63.445236	-37.735931	-3.662065	0.998237	-0.034378	0.015921	-0.045695
1762766201.511728	-63.473553	-37.719212	-4.012741	0.998069	-0.035485	0.013921	-0.049053
1762766201.712185	-63.514595	-37.729500	-4.368909	0.997982	-0.034438	0.011057	-0.052196
1762766201.912081	-63.564934	-37.765678	-4.717777	0.997980	-0.031888	0.007790	-0.054392
1762766202.112499	-63.622540	-37.825794	-5.063125	0.998061	-0.028057	0.004255	-0.055405
1762766202.312775	-63.685520	-37.908379	-5.409053	0.998201	-0.023218	0.000427	-0.055285
1762766202.513039	-63.748886	-38.007431	-5.744699	0.998364	-0.017461	-0.003368	-0.054349
1762766202.713510	-63.812260	-38.123356	-6.085031	0.998524	-0.009636	-0.006996	-0.052988
1762766202.913651	-63.868679	-38.239555	-6.405833	0.998386	0.023550	-0.001323	-0.051655
1762766203.114129	-63.925232	-38.345596	-6.736933	0.998365	0.025085	-0.001545	-0.051330
1762766203.314216	-63.976940	-38.428661	-7.048357	0.998550	0.011108	-0.006588	-0.052258
1762766203.514808	-64.024132	-38.504089	-7.359949	0.998466	0.005976	-0.010342	-0.054060
1762766203.714936	-64.064438	-38.577160	-7.667564	0.998244	0.006512	-0.015039	-0.056926
1762766203.915283	-64.094170	-38.646198	-7.920356	0.997892	0.007610	-0.019050	-0.061572
1762766204.115578	-64.110924	-38.709354	-8.078308	0.997259	0.007917	-0.027792	-0.068112
1762766204.315795	-64.109810	-38.768799	-8.165105	0.996309	0.007129	-0.037797	-0.076735
1762766204.516479	-64.082390	-38.825233	-8.217494	0.995216	0.006010	-0.043275	-0.087389
1762766204.716231	-64.022675	-38.880215	-8.247484	0.992890	0.003101	-0.064878	-0.099753
1762766204.917040	-63.912220	-38.939499	-8.252216	0.989737	-0.000931	-0.086802	-0.113510
1762766205.116928	-63.740845	-39.005547	-8.227546	0.988534	-0.002375	-0.081200	-0.127287
1762766205.317712	-63.518002	-39.078495	-8.177627	0.987890	-0.003023	-0.066669	-0.140067
1762766205.517555	-63.239891	-39.162762	-8.104996	0.986845	-0.004265	-0.053558	-0.152477
1762766205.717927	-62.922073	-39.256313	-8.017606	0.985475	-0.005324	-0.043657	-0.164029
1762766205.918042	-62.576878	-39.357758	-7.924032	0.983732	-0.006975	-0.046259	-0.173442
1762766206.118313	-62.183914	-39.474892	-7.828106	0.980304	-0.014700	-0.081170	-0.179442
1762766206.318717	-61.745296	-39.610172	-7.739438	0.979182	-0.017980	-0.086511	-0.182746
1762766206.518956	-61.245331	-39.770580	-7.656817	0.980742	-0.014611	-0.063565	-0.184093
1762766206.719536	-60.698997	-39.951122	-7.586176	0.982381	-0.009441	-0.042137	-0.181834
1762766206.919559	-60.097336	-40.152866	-7.530586	0.984868	0.001465	-0.004686	-0.173239
1762766207.119811	-59.519520	-40.344791	-7.499105	0.987670	0.015133	0.039320	-0.150772
1762766207.320791	-58.965496	-40.522095	-7.490728	0.991528	0.025335	0.076613	-0.101790
1762766207.520709	-58.485607	-40.668362	-7.500575	0.996536	0.030129	0.074320	-0.022021
1762766207.720560	-58.050682	-40.792622	-7.525273	0.994700	0.038928	0.041354	0.085714
1762766207.921517	-57.648792	-40.888847	-7.565298	0.981025	0.045239	-0.002934	0.188505
1762766208.121137	-57.263557	-40.943859	-7.619948	0.961937	0.064423	-0.066920	0.256998
1762766208.321987	-56.839027	-40.936302	-7.684617	0.945927	0.085477	-0.078294	0.302961
1762766208.522203	-56.385208	-40.848591	-7.745397	0.938240	0.090667	-0.052560	0.329731
1762766208.722363	-55.916462	-40.682724	-7.799662	0.936887	0.085553	-0.028908	0.337769
1762766208.922755	-55.442844	-40.445259	-7.846657	0.941238	0.071916	-0.009479	0.329862
1762766209.123128	-54.981312	-40.153038	-7.884502	0.949891	0.055948	-0.001693	0.307529
1762766209.323201	-54.539753	-39.825172	-7.912185	0.960616	0.039346	-0.000918	0.275078
1762766209.523665	-54.100922	-39.464180	-7.930423	0.971657	0.020441	-0.001269	0.235507
1762766209.724300	-53.666687	-39.088444	-7.939329	0.981396	0.001110	-0.002944	0.191967
1762766209.924239	-53.238743	-38.717705	-7.939938	0.988960	-0.016906	-0.004983	0.147132
1762766210.124692	-52.806953	-38.359596	-7.933555	0.994250	-0.033017	-0.006715	0.101647
1762766210.324879	-52.362278	-38.021507	-7.921224	0.997308	-0.046466	-0.010661	0.055705
1762766210.525306	-51.908924	-37.719833	-7.904440	0.998207	-0.057217	-0.013795	0.010880
1762766210.725794	-51.452194	-37.466988	-7.884989	0.997191	-0.065028	-0.020438	-0.031059
1762766210.925714	-50.975872	-37.262245	-7.863540	0.994767	-0.070561	-0.021978	-0.070540
1762766211.126112	-50.494678	-37.116737	-7.842002	0.991308	-0.074513	-0.024220	-0.105684
1762766211.326280	-49.994968	-37.029766	-7.820866	0.987276	-0.075903	-0.024985	-0.137481
1762766211.526597	-49.492474	-37.005692	-7.801852	0.983034	-0.075614	-0.030333	-0.164335
1762766211.726908	-48.962074	-37.045395	-7.785100	0.979260	-0.072000	-0.035457	-0.186036
1762766211.927480	-48.440472	-37.142792	-7.772229	0.976980	-0.066697	-0.034148	-0.199739
1762766212.127394	-47.888950	-37.299694	-7.762509	0.976015	-0.060462	-0.027973	-0.207259
1762766212.327715	-47.327419	-37.508038	-7.756758	0.976067	-0.052694	-0.022002	-0.209840
1762766212.527957	-46.759529	-37.760593	-7.755220	0.976727	-0.043202	-0.017566	-0.209356
1762766212.728215	-46.195957	-38.044559	-7.757871	0.977630	-0.033199	-0.014283	-0.207203
1762766212.928519	-45.620647	-38.360039	-7.764575	0.978578	-0.023554	-0.011640	-0.204191
1762766213.128928	-45.042679	-38.694962	-7.774849	0.979394	-0.015745	-0.009150	-0.201137
1762766213.329056	-44.471416	-39.037388	-7.787785	0.979949	-0.009415	-0.006993	-0.198903
1762766213.529286	-43.898861	-39.386982	-7.802705	0.980193	-0.003779	-0.005604	-0.197928
1762766213.729568	-43.316605	-39.744549	-7.819005	0.980131	0.001394	-0.004215	-0.198303
1762766213.929800	-42.742298	-40.095242	-7.835339	0.979827	0.005872	-0.002984	-0.199741
1762766214.130202	-42.158787	-40.446087	-7.851367	0.979384	0.009439	-0.001882	-0.201779
1762766214.330632	-41.575035	-40.788807	-7.865979	0.978936	0.012045	-0.000951	-0.203812
1762766214.530696	-41.000095	-41.116348	-7.878332	0.978591	0.013898	0.000861	-0.205344
1762766214.731350	-40.417484	-41.436951	-7.888272	0.978390	0.015179	0.002776	-0.206191
1762766214.931763	-39.854336	-41.735374	-7.895082	0.978416	0.015731	0.003420	-0.206016
1762766215.131606	-39.276394	-42.029469	-7.899014	0.978697	0.015260	0.002963	-0.204719
1762766215.332337	-38.700775	-42.310238	-7.899916	0.979149	0.014672	0.002274	-0.202600
1762766215.532665	-38.118622	-42.582104	-7.898022	0.979706	0.015487	0.006409	-0.199737
1762766215.732616	-37.558704	-42.831944	-7.893971	0.980723	0.019336	0.015450	-0.193829
1762766215.933099	-37.017319	-43.061008	-7.888102	0.982960	0.020827	0.014351	-0.182072
1762766216.133369	-36.469284	-43.278431	-7.880507	0.986157	0.021359	0.009531	-0.164157
1762766216.333646	-35.920071	-43.479931	-7.871846	0.989606	0.023225	0.005061	-0.141828
1762766216.534333	-35.382381	-43.658863	-7.862981	0.992731	0.026125	-0.000470	-0.117485
1762766216.734213	-34.851044	-43.814846	-7.854607	0.995074	0.026476	-0.017186	-0.093975
1762766216.934688	-34.299343	-43.953144	-7.846914	0.996557	0.026488	-0.022642	-0.075235
1762766217.134591	-33.739361	-44.069702	-7.840243	0.997394	0.028045	-0.020300	-0.063302
1762766217.334793	-33.155666	-44.166767	-7.834539	0.997860	0.028135	-0.017168	-0.056465
1762766217.535115	-32.559296	-44.242161	-7.830063	0.998154	0.025386	-0.014742	-0.053165
1762766217.735410	-31.961603	-44.297161	-7.826979	0.998344	0.020900	-0.012886	-0.052030
1762766217.935683	-31.346239	-44.336754	-7.825319	0.998453	0.015780	-0.011230	-0.052119
1762766218.135925	-30.733120	-44.363609	-7.825155	0.998492	0.010994	-0.009712	-0.052910
1762766218.336173	-30.105104	-44.382275	-7.826402	0.998483	0.006799	-0.008329	-0.054008
1762766218.536501	-29.472740	-44.395550	-7.828895	0.998455	0.003269	-0.007085	-0.055016
1762766218.736804	-28.846691	-44.406055	-7.832313	0.998431	0.000293	-0.006057	-0.055668
1762766218.936999	-28.208971	-44.416454	-7.836496	0.998423	-0.002324	-0.005074	-0.055860
1762766219.137219	-27.579496	-44.428352	-7.841107	0.998435	-0.004407	-0.004176	-0.055588
1762766219.337721	-26.949776	-44.443481	-7.846007	0.998448	-0.005391	0.006678	-0.055029
1762766219.537879	-26.312696	-44.462444	-7.853072	0.996445	-0.003315	0.064296	-0.054336
1762766219.738185	-25.748148	-44.480423	-7.866418	0.988904	0.000099	0.138694	-0.053229
1762766219.938392	-25.289904	-44.492371	-7.886341	0.978828	0.002930	0.198032	-0.051683
1762766220.138822	-24.986872	-44.494026	-7.893486	0.981932	0.001756	0.182400	-0.050369
1762766220.339069	-24.819860	-44.486679	-7.861213	0.990049	0.009059	0.130674	-0.051436
1762766220.539559	-24.741777	-44.470417	-7.757809	0.995030	0.008145	0.084523	-0.051999
1762766220.739664	-24.715597	-44.445316	-7.569602	0.997056	-0.000266	0.056128	-0.052243
1762766220.940047	-24.731724	-44.418793	-7.354434	0.997756	-0.002163	0.040530	-0.053245
1762766221.140681	-24.777966	-44.392464	-7.134474	0.998058	-0.000613	0.030117	-0.054520
1762766221.340402	-24.849901	-44.364204	-6.894079	0.998218	0.000393	0.021605	-0.055625
1762766221.540804	-24.937826	-44.335278	-6.650123	0.998319	-0.001293	0.014314	-0.056151
1762766221.741595	-25.037079	-44.306664	-6.403003	0.998393	-0.002605	0.007702	-0.056081
1762766221.941272	-25.139397	-44.280449	-6.163716	0.998454	-0.002566	0.001960	-0.055494
1762766222.141822	-25.244928	-44.255756	-5.924280	0.998503	-0.002787	-0.002975	-0.054537
1762766222.341749	-25.351366	-44.232807	-5.684013	0.998538	-0.003506	-0.007111	-0.053460
1762766222.542294	-25.447775	-44.213799	-5.462445	0.998558	-0.003407	-0.010360	-0.052571
1762766222.742812	-25.538210	-44.197735	-5.247928	0.998163	-0.007755	-0.030227	-0.051922
1762766222.942874	-25.598541	-44.190281	-5.083139	0.994194	-0.013566	-0.093635	-0.051243
1762766223.143049	-25.570322	-44.199993	-4.999985	0.985447	-0.014912	-0.161638	-0.050444
1762766223.343302	-25.409523	-44.229061	-4.949031	0.983686	-0.011693	-0.172241	-0.050583
1762766223.543550	-25.100899	-44.276348	-4.901765	0.988326	-0.008150	-0.143110	-0.051611
1762766223.744221	-24.676046	-44.336239	-4.867804	0.992169	-0.005485	-0.113216	-0.052460
1762766223.944180	-24.164528	-44.404724	-4.853477	0.994460	-0.003530	-0.090844	-0.052759
1762766224.144462	-23.570654	-44.481106	-4.860559	0.995931	-0.002084	-0.073236	-0.052466
1762766224.344876	-22.918209	-44.562534	-4.888327	0.997602	-0.009644	-0.044372	-0.052233
1762766224.544973	-22.243935	-44.654179	-4.935933	0.997399	-0.048058	0.011080	-0.052555
1762766224.745305	-21.583698	-44.784554	-5.006396	0.991137	-0.097553	0.074770	-0.050409
1762766224.945541	-20.983154	-44.995327	-5.098258	0.979917	-0.140229	0.134908	-0.043572
1762766225.145844	-20.497511	-45.313915	-5.188880	0.978968	-0.139105	0.145700	-0.032306
1762766225.346251	-20.136318	-45.730686	-5.258816	0.985531	-0.112163	0.124964	-0.023084
1762766225.546504	-19.867804	-46.246708	-5.313217	0.990581	-0.086522	0.104128	-0.020492
1762766225.746728	-19.694777	-46.793938	-5.351816	0.993395	-0.067528	0.089200	-0.025504
1762766225.947038	-19.583565	-47.414623	-5.380708	0.995084	-0.051284	0.076328	-0.036779
1762766226.147280	-19.533123	-48.080643	-5.398580	0.995904	-0.037503	0.064503	-0.051062
1762766226.348032	-19.535349	-48.760838	-5.405417	0.996136	-0.026433	0.053815	-0.064175
1762766226.548203	-19.579420	-49.445393	-5.402490	0.996165	-0.017963	0.044173	-0.073363
1762766226.748403	-19.657419	-50.137871	-5.391136	0.996287	-0.011708	0.035424	-0.077592
1762766226.948981	-19.762291	-50.832302	-5.373170	0.996423	0.018969	0.026623	-0.077921
1762766227.149015	-19.887697	-51.514877	-5.353840	0.993006	0.089281	0.016268	-0.075514
1762766227.349229	-20.020405	-52.120789	-5.341025	0.983325	0.167355	0.004653	-0.071015
1762766227.549420	-20.148590	-52.588039	-5.331304	0.975236	0.213421	0.019255	-0.054727
1762766227.749925	-20.282505	-52.882576	-5.302887	0.978990	0.196157	0.053485	0.015523
1762766227.949975	-20.457752	-53.029865	-5.253582	0.979358	0.129097	0.022010	0.153974
1762766228.150365	-20.663372	-53.074520	-5.202489	0.944539	0.050260	-0.042523	0.321732
1762766228.350668	-20.848925	-53.067486	-5.161613	0.890973	-0.016253	-0.073510	0.447771
1762766228.550954	-20.981527	-53.041840	-5.129696	0.845401	-0.023382	-0.073804	0.528492
1762766228.751357	-21.053783	-52.999809	-5.107156	0.815731	-0.007013	-0.066266	0.574580
1762766228.951975	-21.077871	-52.932129	-5.094954	0.799514	0.001589	-0.057296	0.597907
1762766229.152029	-21.064667	-52.836048	-5.093348	0.792740	0.000067	-0.047393	0.607714
1762766229.352365	-21.021688	-52.718372	-5.101675	0.789326	0.005488	-0.032411	0.613093
1762766229.552244	-20.965960	-52.582439	-5.118816	0.757181	0.037862	0.036041	0.651110
1762766229.752600	-20.944321	-52.443661	-5.141980	0.669577	0.018788	0.061111	0.739986
1762766229.952816	-20.961931	-52.324066	-5.168785	0.543645	-0.015348	0.006262	0.839152
1762766230.153426	-20.974497	-52.215500	-5.199047	0.435132	-0.039872	-0.032335	0.898902
1762766230.353565	-20.951130	-52.100357	-5.229565	0.366358	-0.035860	-0.016239	0.929641
1762766230.554095	-20.899128	-51.987602	-5.258395	0.330015	-0.020242	0.013321	0.943664
1762766230.754030	-20.833517	-51.885590	-5.286284	0.312903	-0.007147	0.021097	0.949524
1762766230.954232	-20.765846	-51.798012	-5.310410	0.308472	-0.004480	-0.012200	0.951145
1762766231.154735	-20.694365	-51.707962	-5.331452	0.311848	-0.002689	0.006499	0.950106
1762766231.354792	-20.621132	-51.621380	-5.351108	0.319285	-0.004210	0.016208	0.947511
1762766231.555076	-20.546503	-51.544128	-5.366404	0.327180	-0.020950	-0.039615	0.943899
1762766231.755372	-20.445053	-51.442177	-5.381976	0.334529	-0.046026	-0.110239	0.934783
1762766231.955653	-20.290028	-51.281696	-5.389143	0.346433	-0.048172	-0.112186	0.930096
1762766232.155995	-20.063347	-51.046444	-5.382112	0.359894	-0.038582	-0.081042	0.928666
1762766232.356303	-19.792727	-50.770100	-5.366480	0.370748	-0.032665	-0.060004	0.926217
1762766232.556536	-19.472088	-50.450726	-5.345787	0.381068	-0.032212	-0.050500	0.922605
1762766232.756653	-19.128952	-50.119629	-5.323626	0.399728	-0.032424	-0.047725	0.914816
1762766232.957265	-18.732992	-49.750618	-5.299458	0.422505	-0.028137	-0.034492	0.905267
1762766233.157679	-18.318371	-49.378269	-5.277163	0.439703	-0.027476	-0.023905	0.897404
1762766233.357542	-17.871183	-48.993896	-5.257283	0.451773	-0.027481	-0.018887	0.891509
1762766233.557880	-17.406818	-48.613045	-5.241270	0.459876	-0.025687	-0.016156	0.887465
1762766233.758192	-16.913633	-48.225853	-5.229231	0.465589	-0.022104	-0.013447	0.884623
1762766233.958677	-16.402075	-47.839050	-5.221886	0.469638	-0.017848	-0.010524	0.882616
1762766234.158957	-15.892179	-47.464638	-5.219385	0.472425	-0.013372	-0.008046	0.881233
1762766234.358995	-15.348730	-47.073997	-5.221487	0.474120	-0.008424	-0.005883	0.880400
1762766234.559392	-14.807513	-46.689899	-5.227809	0.474485	-0.004422	-0.004029	0.880243
1762766234.759611	-14.280864	-46.318150	-5.231622	0.473756	0.001506	0.003019	0.880649
1762766234.959739	-13.735663	-45.933201	-5.213988	0.471936	0.017575	0.030336	0.880936
1762766235.160424	-13.237581	-45.579700	-5.152005	0.468459	0.045407	0.080548	0.878633
1762766235.360922	-12.772905	-45.245808	-5.049335	0.466401	0.051625	0.089890	0.878478
1762766235.560837	-12.394131	-44.967827	-4.936623	0.466391	0.042536	0.071446	0.880662
1762766235.760800	-12.063792	-44.718723	-4.809417	0.466741	0.033669	0.054482	0.882072
1762766235.961051	-11.772711	-44.492039	-4.667453	0.467097	0.031352	0.050852	0.882186
1762766236.161276	-11.522197	-44.289261	-4.517266	0.467936	0.027586	0.045267	0.882171
1762766236.362150	-11.310735	-44.110516	-4.362994	0.468925	0.022838	0.038368	0.882109
1762766236.562429	-11.127203	-43.947449	-4.210298	0.468654	0.036472	0.066674	0.880107
1762766236.762210	-11.005239	-43.826038	-4.108929	0.467494	0.051036	0.096312	0.877251
1762766236.962395	-10.959470	-43.754322	-4.045968	0.469914	0.072951	0.078704	0.876165
1762766237.162616	-10.997700	-43.706127	-3.993493	0.473205	0.122353	0.032072	0.871824
1762766237.363092	-11.132029	-43.636459	-3.958297	0.476288	0.151101	-0.030325	0.865678
1762766237.563606	-11.373657	-43.481346	-3.931861	0.480219	0.124230	-0.060551	0.866193
1762766237.763795	-11.666666	-43.246727	-3.915037	0.482629	0.081318	-0.046014	0.870827
1762766237.963879	-12.007629	-42.941833	-3.911911	0.484435	0.019176	-0.013623	0.874511
1762766238.164138	-12.351276	-42.624676	-3.930676	0.483678	-0.050411	0.021867	0.873519
1762766238.364439	-12.671350	-42.340157	-3.975512	0.479651	-0.121697	0.058680	0.866996
1762766238.564680	-12.924074	-42.150864	-4.043922	0.472947	-0.188373	0.095720	0.855380
1762766238.765050	-12.964996	-42.145679	-4.069060	0.466685	-0.208351	0.107959	0.852725
1762766238.965187	-12.946771	-42.287743	-4.113004	0.463608	-0.195315	0.098190	0.858649
1762766239.166400	-12.827264	-42.578175	-4.134496	0.467323	-0.152723	0.071387	0.867865
1762766239.366360	-12.635185	-42.960941	-4.141032	0.473256	-0.119095	0.051887	0.871294
1762766239.566436	-12.370259	-43.443443	-4.141788	0.480666	-0.093552	0.038330	0.871056
1762766239.767056	-12.063741	-43.972767	-4.140619	0.487449	-0.073396	0.027427	0.869629
1762766239.966809	-11.719937	-44.545097	-4.139843	0.492572	-0.032605	0.004409	0.869650
1762766240.167731	-11.347139	-45.146297	-4.144729	0.493155	0.040243	-0.035997	0.868264
1762766240.367547	-10.995333	-45.694324	-4.162107	0.487300	0.117955	-0.078231	0.861687
1762766240.568214	-10.700339	-46.132481	-4.187883	0.480567	0.158017	-0.099955	0.856793
1762766240.768246	-10.470241	-46.448345	-4.202446	0.479493	0.133465	-0.086864	0.862976
1762766240.968222	-10.301197	-46.650574	-4.202995	0.479414	0.082403	-0.058474	0.871753
1762766241.168450	-10.164373	-46.784092	-4.198576	0.477737	0.023050	-0.024200	0.877867
1762766241.368920	-10.039879	-46.885017	-4.196165	0.473801	0.026473	-0.022984	0.879934
1762766241.569133	-9.923820	-46.959042	-4.197893	0.469300	0.073567	-0.051134	0.878482
1762766241.769647	-9.838778	-46.969402	-4.200829	0.470757	0.064868	-0.097180	0.874492
1762766241.970048	-9.759022	-46.888142	-4.203385	0.476562	0.011784	-0.144820	0.867051
1762766242.170552	-9.635754	-46.705677	-4.203000	0.480684	-0.036904	-0.150107	0.863162
1762766242.371143	-9.439236	-46.440521	-4.192123	0.479371	-0.038647	-0.119841	0.868532
1762766242.571283	-9.165615	-46.099472	-4.173790	0.475189	-0.030022	-0.091296	0.874620
1762766242.771216	-8.830962	-45.699730	-4.153918	0.471120	-0.025729	-0.071763	0.878768
1762766242.971521	-8.462326	-45.272083	-4.136739	0.469222	-0.024493	-0.057469	0.880868
1762766243.172065	-8.063761	-44.822098	-4.123602	0.469936	-0.023412	-0.044888	0.881248
1762766243.372137	-7.615105	-44.329735	-4.115065	0.473076	-0.021558	-0.032570	0.880155
1762766243.573009	-7.147431	-43.831203	-4.112591	0.477529	-0.019370	-0.021554	0.878138
1762766243.773417	-6.660238	-43.326580	-4.116235	0.482051	-0.017320	-0.012163	0.875887
1762766243.973646	-6.166304	-42.829399	-4.125559	0.485539	-0.015653	-0.004582	0.874063
1762766244.174257	-5.654930	-42.329369	-4.140149	0.487502	-0.014244	0.001485	0.873004
1762766244.374194	-5.144717	-41.845028	-4.158578	0.487819	-0.013071	0.005929	0.872827
1762766244.574561	-4.630635	-41.371426	-4.179898	0.486861	-0.011976	0.009297	0.873348
1762766244.775042	-4.106874	-40.903496	-4.203143	0.485154	-0.010947	0.011826	0.874280
1762766244.975218	-3.582850	-40.449783	-4.226615	0.483343	-0.009940	0.013478	0.875271
1762766245.175424	-3.067626	-40.017410	-4.248643	0.481956	-0.008824	0.014374	0.876033
1762766245.375892	-2.546616	-39.593399	-4.268710	0.481214	-0.007785	0.014757	0.876445
1762766245.575846	-2.043846	-39.196201	-4.285038	0.481138	-0.006835	0.014689	0.876495
1762766245.776431	-1.536596	-38.806694	-4.297704	0.481571	-0.006006	0.014224	0.876271
1762766245.976469	-1.017719	-38.419201	-4.306206	0.482276	-0.005326	0.013229	0.875903
1762766246.176865	-0.517845	-38.055595	-4.309983	0.482929	-0.004054	0.013127	0.875552
1762766246.376951	-0.015429	-37.698765	-4.309052	0.483329	0.003768	0.024831	0.875078
1762766246.577389	0.465290	-37.363609	-4.277696	0.482793	0.024434	0.060273	0.873316
1762766246.777556	0.905861	-37.060265	-4.225223	0.481360	0.055153	0.109455	0.867911
1762766246.977802	1.268368	-36.809280	-4.197045	0.486778	0.088329	0.157229	0.854707
1762766247.178257	1.495468	-36.640659	-4.187695	0.508185	0.084258	0.149929	0.843902
1762766247.378418	1.603279	-36.540897	-4.164908	0.539514	0.060788	0.118884	0.831322
1762766247.578721	1.620752	-36.493290	-4.134579	0.575006	0.038673	0.090890	0.812165
1762766247.778922	1.572369	-36.486294	-4.103536	0.611308	0.018138	0.062678	0.788698
1762766247.979326	1.480113	-36.510265	-4.076153	0.640263	0.005903	0.042848	0.766937
1762766248.179996	1.363156	-36.557262	-4.056027	0.658228	0.000788	0.033516	0.752072
1762766248.380676	1.222200	-36.625198	-4.031719	0.668493	0.022659	0.045852	0.741958
1762766248.579936	1.049750	-36.705349	-3.979086	0.671426	0.058977	0.080105	0.734365
1762766248.780457	0.803723	-36.801319	-3.913830	0.673402	0.058825	0.077333	0.732863
1762766248.981019	0.494859	-36.907150	-3.843707	0.674994	0.039878	0.052800	0.734850
1762766249.180863	0.120956	-37.027176	-3.763818	0.674917	0.020379	0.027696	0.737092
1762766249.381161	-0.272431	-37.150734	-3.706131	0.673563	-0.017023	-0.016348	0.738753
1762766249.581243	-0.638838	-37.271954	-3.687907	0.670119	-0.070614	-0.071724	0.735398
1762766249.781687	-0.930675	-37.393288	-3.680055	0.689508	-0.124553	-0.085669	0.708326
1762766249.981828	-1.105451	-37.531864	-3.667335	0.763774	-0.119497	-0.062721	0.631218
1762766250.182559	-1.183888	-37.707951	-3.653008	0.868014	-0.057997	-0.043018	0.491261
1762766250.382530	-1.208648	-37.906483	-3.647671	0.947058	0.034978	-0.032923	0.317450
1762766250.582682	-1.213679	-38.072807	-3.653633	0.980551	0.077479	-0.027733	0.178176
1762766250.783101	-1.208155	-38.174953	-3.666763	0.991372	0.093494	-0.015098	0.090624
1762766250.983223	-1.198068	-38.198235	-3.687669	0.990298	0.132171	0.004048	0.042705
1762766251.183566	-1.193061	-38.113834	-3.716116	0.986890	0.160434	-0.008736	0.015270
1762766251.383831	-1.183468	-37.903252	-3.739774	0.990486	0.135313	-0.024576	0.004921
1762766251.584037	-1.156517	-37.589462	-3.757478	0.994094	0.105310	-0.025422	0.006349
1762766251.784892	-1.110798	-37.193344	-3.772783	0.995984	0.086604	-0.018420	0.013266
1762766251.984714	-1.049587	-36.715584	-3.786981	0.996898	0.074791	-0.011666	0.021562
1762766252.185293	-0.980926	-36.187508	-3.798440	0.998670	0.042797	-0.006967	0.027878
1762766252.385369	-0.908587	-35.637947	-3.808608	0.999111	-0.028643	-0.002829	0.030804
1762766252.585392	-0.832135	-35.105221	-3.823562	0.993149	-0.112839	0.001761	0.030334
1762766252.785819	-0.754357	-34.662689	-3.841406	0.987343	-0.156111	0.006009	0.027336
