timestamp	x	y	z	qw	qx	qy	qz
1763016440.165684	-147.403946	28.712948	-7.207435	0.583551	0.015513	-0.080083	-0.807970
1763016440.365963	-147.819992	28.273388	-7.419643	0.617712	0.026042	-0.086581	-0.781189
1763016440.566353	-148.171814	27.790800	-7.672741	0.650561	0.033740	-0.090960	-0.753232
1763016440.766613	-148.456955	27.263397	-7.950837	0.682678	0.039749	-0.092602	-0.723737
1763016440.966722	-148.665207	26.704679	-8.239743	0.713708	0.041399	-0.088611	-0.693581
1763016441.166750	-148.804108	26.123518	-8.502753	0.743515	0.035657	-0.078414	-0.663148
1763016441.367227	-148.887955	25.527302	-8.694879	0.771015	0.037534	-0.079033	-0.630778
1763016441.568070	-148.915421	24.909828	-8.820568	0.796469	0.038107	-0.082868	-0.597760
1763016441.767863	-148.880417	24.317690	-8.906905	0.817848	0.037398	-0.082972	-0.568192
1763016441.968318	-148.784424	23.715797	-8.971411	0.835192	0.031146	-0.087375	-0.542080
1763016442.168329	-148.613602	23.053339	-9.011438	0.849009	0.027878	-0.079927	-0.521555
1763016442.368624	-148.384842	22.391823	-9.019132	0.854114	0.042883	-0.034345	-0.517175
1763016442.568744	-148.116837	21.746216	-8.998812	0.842238	0.051671	-0.005912	-0.536591
1763016442.768918	-147.850891	21.185619	-8.958045	0.818559	0.045783	0.002124	-0.572591
1763016442.969205	-147.541336	20.599760	-8.893370	0.783418	0.018036	-0.017858	-0.620977
1763016443.169365	-147.219070	20.027931	-8.816653	0.750923	-0.017083	-0.029008	-0.659531
1763016443.369850	-146.894669	19.445135	-8.734666	0.727439	-0.033970	-0.011354	-0.685237
1763016443.569901	-146.582001	18.840263	-8.652467	0.711522	-0.041651	0.008524	-0.701377
1763016443.770264	-146.296768	18.219238	-8.575550	0.701416	-0.043976	0.021085	-0.711082
1763016443.970641	-146.030731	17.539900	-8.503706	0.695049	-0.042710	0.027222	-0.717176
1763016444.170723	-145.824554	16.902416	-8.450645	0.691799	-0.039610	0.028783	-0.720429
1763016444.371023	-145.657303	16.262114	-8.413233	0.690221	-0.035115	0.027717	-0.722214
1763016444.571836	-145.526016	15.620995	-8.392730	0.690064	-0.030081	0.025369	-0.722677
1763016444.771459	-145.426453	14.980519	-8.389238	0.691113	-0.025840	0.023133	-0.721914
1763016444.972307	-145.351242	14.303116	-8.402981	0.693093	-0.022046	0.021099	-0.720202
1763016445.171967	-145.306046	13.676662	-8.429640	0.695176	-0.018965	0.019195	-0.718333
1763016445.372795	-145.280136	12.995823	-8.470563	0.697128	-0.015692	0.016790	-0.716578
1763016445.572468	-145.274734	12.376022	-8.515271	0.698277	-0.012764	0.014372	-0.715570
1763016445.772841	-145.284973	11.712496	-8.567115	0.698725	-0.009768	0.011555	-0.715230
1763016445.973139	-145.309082	11.034316	-8.620231	0.698471	-0.006966	0.008669	-0.715552
1763016446.173063	-145.342117	10.379019	-8.667887	0.697803	-0.004657	0.005942	-0.716250
1763016446.373077	-145.381561	9.727389	-8.708554	0.697062	-0.002766	0.003463	-0.716997
1763016446.573277	-145.425278	9.069781	-8.740401	0.696520	-0.001267	0.001264	-0.717536
1763016446.774337	-145.466873	8.470275	-8.760065	0.696346	-0.000215	-0.000529	-0.717706
1763016446.973630	-145.511978	7.817698	-8.770743	0.696524	0.000711	-0.002106	-0.717530
1763016447.173722	-145.554703	7.176192	-8.770455	0.697016	0.001243	-0.003419	-0.717047
1763016447.373829	-145.594604	6.536077	-8.760455	0.697669	0.001571	-0.004452	-0.716405
1763016447.573876	-145.630859	5.896897	-8.742433	0.698294	0.001749	-0.005335	-0.715789
1763016447.773854	-145.662399	5.267336	-8.718883	0.698756	0.001782	-0.006084	-0.715332
1763016447.974213	-145.689636	4.628682	-8.691429	0.699002	0.001662	-0.006691	-0.715086
1763016448.174291	-145.711792	3.989619	-8.662700	0.699029	0.001524	-0.007097	-0.715057
1763016448.374329	-145.728653	3.349793	-8.634911	0.698884	0.001181	-0.007218	-0.715197
1763016448.574630	-145.740326	2.708909	-8.609929	0.698640	0.000704	-0.007091	-0.715438
1763016448.774689	-145.747131	2.066740	-8.589252	0.698389	0.000155	-0.006887	-0.715685
1763016448.974718	-145.749619	1.413861	-8.573776	0.698200	-0.000534	-0.006617	-0.715872
1763016449.174959	-145.748230	0.768443	-8.564481	0.698118	-0.001235	-0.006107	-0.715956
1763016449.375202	-145.743912	0.130436	-8.561190	0.698138	-0.001956	-0.005581	-0.715938
1763016449.575511	-145.737259	-0.518730	-8.563549	0.698246	-0.002647	-0.004997	-0.715835
1763016449.775556	-145.729858	-1.113960	-8.570074	0.698394	-0.003164	-0.004356	-0.715693
1763016449.975868	-145.721298	-1.766762	-8.581016	0.698543	-0.003567	-0.003693	-0.715550
1763016450.176284	-145.713486	-2.365077	-8.593519	0.698639	-0.003899	-0.003176	-0.715456
1763016450.376270	-145.704956	-3.020921	-8.608750	0.698696	-0.004094	-0.002641	-0.715402
1763016450.577205	-145.697449	-3.668655	-8.624181	0.698702	-0.004313	-0.002077	-0.715397
1763016450.777328	-145.691589	-4.279769	-8.638144	0.698647	-0.004447	-0.001535	-0.715451
1763016450.977114	-145.686905	-4.938628	-8.651659	0.698521	-0.004467	-0.001055	-0.715575
1763016451.177906	-145.684433	-5.541443	-8.661988	0.698369	-0.004319	-0.000862	-0.715724
1763016451.377590	-145.683701	-6.201007	-8.670542	0.698224	-0.004223	-0.000517	-0.715867
1763016451.577798	-145.684998	-6.813455	-8.675633	0.698095	-0.004140	-0.000197	-0.715993
1763016451.778173	-145.688309	-7.425679	-8.677965	0.697967	-0.004054	0.000081	-0.716119
1763016451.978236	-145.694275	-8.084539	-8.677530	0.697875	-0.003908	0.000210	-0.716209
1763016452.178594	-145.702148	-8.705164	-8.674623	0.697839	-0.003608	0.000237	-0.716245
1763016452.378642	-145.712555	-9.353222	-8.669479	0.697853	-0.003466	0.000198	-0.716233
1763016452.579088	-145.724289	-9.962930	-8.663213	0.697919	-0.003336	0.000122	-0.716169
1763016452.779170	-145.738907	-10.618665	-8.655519	0.698028	-0.003201	-0.000011	-0.716063
1763016452.979830	-145.754227	-11.226760	-8.648002	0.698135	-0.003053	-0.000238	-0.715960
1763016453.179691	-145.772232	-11.880829	-8.640072	0.698234	-0.002877	-0.000596	-0.715864
1763016453.380891	-145.790268	-12.487541	-8.633323	0.698296	-0.002782	-0.000825	-0.715803
1763016453.579995	-145.809189	-13.093733	-8.627436	0.698363	-0.002653	-0.001238	-0.715738
1763016453.780484	-145.830551	-13.746139	-8.622402	0.698435	-0.002557	-0.001570	-0.715667
1763016453.980711	-145.850693	-14.351686	-8.619085	0.698502	-0.002457	-0.001853	-0.715602
1763016454.180889	-145.873123	-15.003659	-8.616978	0.698573	-0.002350	-0.002159	-0.715532
1763016454.381854	-145.893951	-15.609042	-8.616378	0.698641	-0.002288	-0.002439	-0.715465
1763016454.581388	-145.916061	-16.251753	-8.616988	0.698728	-0.002250	-0.002684	-0.715379
1763016454.781632	-145.937103	-16.885355	-8.618541	0.698801	-0.002304	-0.002899	-0.715307
1763016454.982707	-145.956940	-17.491331	-8.620742	0.698865	-0.002307	-0.002949	-0.715243
1763016455.182158	-145.977692	-18.125658	-8.623434	0.698931	-0.002381	-0.002975	-0.715179
1763016455.382404	-145.997803	-18.769768	-8.626494	0.698997	-0.002462	-0.003002	-0.715114
1763016455.583038	-146.017807	-19.414286	-8.629779	0.699015	0.001500	0.001243	-0.715105
1763016455.782954	-146.036453	-20.005732	-8.633879	0.694374	0.030631	0.036487	-0.718036
1763016455.982983	-146.059036	-20.603981	-8.639750	0.672942	0.045338	0.057899	-0.736031
1763016456.183462	-146.085724	-21.133703	-8.642980	0.633333	0.033877	0.053127	-0.771310
1763016456.384310	-146.116470	-21.583847	-8.643881	0.580709	0.016935	0.049562	-0.812424
1763016456.583763	-146.161087	-22.020641	-8.644019	0.511837	-0.002464	0.050900	-0.857570
1763016456.784266	-146.230911	-22.432631	-8.644253	0.431346	-0.022669	0.054026	-0.900282
1763016456.984416	-146.334732	-22.799500	-8.644872	0.348570	-0.040420	0.057668	-0.934633
1763016457.184461	-146.488281	-23.137381	-8.645835	0.265213	-0.065294	0.057066	-0.960282
1763016457.384790	-146.696243	-23.429857	-8.647620	0.192817	-0.088487	0.052349	-0.975834
1763016457.585163	-146.978134	-23.694605	-8.647882	0.132482	-0.094842	0.054763	-0.985116
1763016457.785151	-147.361145	-23.939253	-8.645187	0.083273	-0.087939	0.060749	-0.990779
1763016457.985415	-147.794250	-24.127390	-8.639036	0.047861	-0.064566	0.067689	-0.994464
1763016458.186688	-148.279190	-24.265886	-8.630472	0.018089	-0.046993	0.070354	-0.996250
1763016458.386053	-148.825012	-24.353537	-8.620425	0.011814	0.037270	-0.065871	0.997062
1763016458.586173	-149.381638	-24.384951	-8.610480	0.043093	0.019050	-0.060200	0.997074
1763016458.786531	-149.941757	-24.368265	-8.601699	0.077637	0.010058	-0.055907	0.995362
1763016458.987462	-150.513245	-24.306698	-8.594609	0.117135	0.005999	-0.052253	0.991722
1763016459.186951	-151.074234	-24.205156	-8.589972	0.158632	0.013259	-0.051132	0.985924
1763016459.387193	-151.671783	-24.053261	-8.588424	0.199825	0.027266	-0.050350	0.978157
1763016459.587392	-152.253784	-23.864130	-8.589358	0.232814	0.021012	-0.050006	0.971007
1763016459.787508	-152.831635	-23.637062	-8.592252	0.258892	0.010331	-0.050523	0.964529
1763016459.987826	-153.422470	-23.362783	-8.596952	0.280954	0.001116	-0.049159	0.958461
1763016460.188092	-153.975616	-23.065470	-8.602661	0.299297	-0.004782	-0.045841	0.953046
1763016460.388306	-154.545578	-22.716825	-8.609592	0.317173	-0.009181	-0.041230	0.947427
1763016460.588274	-155.087158	-22.344963	-8.616882	0.333953	-0.012433	-0.036581	0.941797
1763016460.788543	-155.599548	-21.955896	-8.624155	0.350138	-0.014883	-0.032524	0.936015
1763016460.988773	-156.096970	-21.542274	-8.631300	0.366480	-0.016673	-0.028927	0.929827
1763016461.189013	-156.571045	-21.113422	-8.637858	0.382891	-0.017646	-0.026087	0.923257
1763016461.389277	-157.008957	-20.685356	-8.643378	0.398922	-0.018296	-0.023814	0.916493
1763016461.589665	-157.431198	-20.241108	-8.647942	0.415202	-0.016074	-0.023014	0.909296
1763016461.789714	-157.832977	-19.787344	-8.651345	0.430422	-0.008211	-0.017662	0.902417
1763016461.989759	-158.228470	-19.321646	-8.654317	0.443218	-0.000542	0.032132	0.895837
1763016462.190815	-158.621826	-18.894894	-8.660699	0.451943	0.004460	0.102496	0.886128
1763016462.390243	-159.071304	-18.520447	-8.666134	0.461665	0.005884	0.118082	0.879140
1763016462.590715	-159.545624	-18.241140	-8.662555	0.471787	0.003167	0.081853	0.877899
1763016462.791309	-160.049484	-18.015778	-8.653871	0.480229	-0.004228	0.013880	0.877023
1763016462.991072	-160.576691	-17.792158	-8.648219	0.486330	-0.013399	-0.065711	0.871198
1763016463.192240	-161.041397	-17.547245	-8.646444	0.492728	-0.013622	-0.091871	0.865213
1763016463.391584	-161.488525	-17.230568	-8.641725	0.499732	-0.004575	-0.075614	0.862861
1763016463.592360	-161.881439	-16.878908	-8.635425	0.503509	-0.001073	-0.057949	0.862044
1763016463.792292	-162.260437	-16.477631	-8.629244	0.504404	-0.000650	-0.047219	0.862176
1763016463.992480	-162.623291	-16.037912	-8.624226	0.503351	-0.000033	-0.039799	0.863165
1763016464.192803	-162.948486	-15.598581	-8.620905	0.501389	0.001292	-0.033382	0.864577
1763016464.392743	-163.275055	-15.117089	-8.618944	0.498876	0.002867	-0.027033	0.866247
1763016464.592929	-163.592392	-14.617907	-8.618594	0.496209	0.010843	0.001285	0.868134
1763016464.793136	-163.913040	-14.126484	-8.622166	0.492673	0.021115	0.069938	0.867142
1763016464.993424	-164.272888	-13.674603	-8.626113	0.491597	0.025764	0.100764	0.864590
1763016465.193573	-164.685989	-13.280279	-8.628234	0.495559	0.017799	0.053727	0.866728
1763016465.393871	-165.123962	-12.922175	-8.628405	0.498513	0.004771	-0.018575	0.866670
1763016465.593973	-165.577454	-12.535542	-8.631886	0.499505	-0.003867	-0.063333	0.863984
1763016465.794156	-165.985016	-12.128589	-8.634305	0.500468	-0.002357	-0.055194	0.863991
1763016465.994177	-166.368713	-11.687728	-8.635052	0.500585	0.000417	-0.039449	0.864788
1763016466.194277	-166.746826	-11.207467	-8.635190	0.499800	0.001652	-0.029422	0.865640
1763016466.394485	-167.101913	-10.722434	-8.635258	0.498651	0.001861	-0.024337	0.866459
1763016466.594530	-167.463135	-10.199357	-8.635456	0.497560	0.001815	-0.020523	0.867185
1763016466.795118	-167.795486	-9.694203	-8.635802	0.496925	0.001792	-0.017388	0.867617
1763016466.994946	-168.141144	-9.147200	-8.636307	0.496785	0.001831	-0.014250	0.867755
1763016467.195223	-168.470993	-8.607597	-8.636884	0.497143	0.001859	-0.011442	0.867591
1763016467.395565	-168.791428	-8.069814	-8.637513	0.497834	0.001916	-0.009026	0.867223
1763016467.595263	-169.127411	-7.494490	-8.638181	0.498705	0.001976	-0.006815	0.866743
1763016467.795498	-169.441513	-6.948846	-8.638782	0.499445	0.001999	-0.005034	0.866329
1763016467.995867	-169.758392	-6.393016	-8.639292	0.499968	0.001927	-0.003467	0.866035
1763016468.196794	-170.069092	-5.844637	-8.639724	0.500206	0.001857	-0.002383	0.865901
1763016468.396201	-170.392929	-5.271250	-8.640045	0.500192	0.002161	-0.001628	0.865910
1763016468.596460	-170.702103	-4.723145	-8.640234	0.500010	0.002248	-0.001000	0.866016
1763016468.796968	-171.011261	-4.175765	-8.640381	0.499750	0.002091	-0.000473	0.866167
1763016468.997217	-171.320450	-3.629520	-8.640388	0.499496	0.001957	0.000103	0.866314
1763016469.197056	-171.643661	-3.060093	-8.640294	0.499287	0.001890	0.000467	0.866434
1763016469.397018	-171.952850	-2.517268	-8.640168	0.499178	0.001992	0.000714	0.866497
1763016469.597564	-172.262024	-1.976359	-8.639971	0.499132	0.002191	0.000804	0.866523
1763016469.797686	-172.572113	-1.437349	-8.639675	0.499146	0.002332	0.000749	0.866514
1763016470.504634	-172.887070	-0.892003	-8.639202	0.499269	0.002407	0.000472	0.866443
1763016470.704903	-173.207687	-0.340189	-8.638551	0.499484	0.002539	0.000193	0.866319
1763016470.904815	-173.518982	0.194031	-8.637754	0.499720	0.002688	-0.000136	0.866183
1763016471.105105	-173.835892	0.735261	-8.636724	0.499956	0.002864	-0.000472	0.866046
1763016471.305628	-174.148102	1.267638	-8.635592	0.500146	0.003004	-0.000816	0.865935
1763016471.505701	-174.475479	1.823711	-8.634372	0.500289	0.003074	-0.001292	0.865852
1763016471.705803	-174.788666	2.355433	-8.633239	0.500399	0.002958	-0.001632	0.865788
1763016471.906086	-175.101868	2.887213	-8.632155	0.500457	0.002991	-0.002009	0.865754
1763016472.106399	-175.424561	3.435446	-8.631053	0.500515	0.002942	-0.002365	0.865720
1763016472.306729	-175.733017	3.960026	-8.629999	0.500597	0.003014	-0.002744	0.865671
1763016472.506967	-176.060028	4.517728	-8.628925	0.500713	0.002988	-0.002986	0.865603
1763016472.707665	-176.367493	5.044011	-8.627945	0.500800	0.002802	-0.003088	0.865553
1763016472.907536	-176.688629	5.595527	-8.626972	0.500869	0.002517	-0.003213	0.865513
1763016473.107754	-177.004211	6.139902	-8.626063	0.500938	0.002712	-0.003404	0.865472
1763016473.308046	-177.323807	6.693545	-8.625196	0.501023	0.002756	-0.003283	0.865423
1763016473.508438	-177.628311	7.223793	-8.624439	0.501116	0.002677	-0.003093	0.865371
1763016473.708475	-177.946365	7.779426	-8.623762	0.501198	0.002598	-0.002893	0.865324
1763016473.909079	-178.249863	8.311255	-8.623253	0.501296	0.002516	-0.002692	0.865268
1763016474.109323	-178.571045	8.876398	-8.622914	0.501405	0.002397	-0.002468	0.865206
1763016474.309503	-178.887146	9.433737	-8.622764	0.501469	0.002187	-0.002130	0.865170
1763016474.509530	-179.193298	9.974791	-8.622794	0.501513	0.002385	-0.002005	0.865145
1763016474.709745	-179.508224	10.532284	-8.623012	0.501532	0.002554	-0.001863	0.865133
1763016474.910226	-179.817978	11.081650	-8.623400	0.501552	0.003197	-0.002074	0.865119
1763016475.110266	-180.118515	11.614965	-8.623915	0.501598	0.003277	-0.001916	0.865093
1763016475.310436	-180.427689	12.163095	-8.625005	0.499270	-0.021910	0.016845	0.866005
1763016475.510952	-180.727005	12.687956	-8.628635	0.479917	-0.055075	0.043433	0.874506
1763016475.710927	-181.004822	13.162952	-8.631263	0.438759	-0.048988	0.043436	0.896216
1763016475.911172	-181.262344	13.588654	-8.631633	0.379788	-0.027584	0.040632	0.923769
1763016476.111442	-181.508865	13.970888	-8.631516	0.315395	0.024059	0.025859	0.948303
1763016476.312809	-181.782455	14.342937	-8.634123	0.261403	0.066165	0.020176	0.962748
1763016476.512516	-182.107712	14.710490	-8.636747	0.224658	0.068930	0.032963	0.971438
1763016476.712335	-182.484238	15.059089	-8.637407	0.203365	0.061181	0.045690	0.976121
1763016476.912371	-182.940109	15.401435	-8.635496	0.192392	0.052431	0.049933	0.978644
1763016477.112768	-183.401779	15.684756	-8.631516	0.188929	0.045024	0.046418	0.979859
1763016477.313159	-183.932327	15.955816	-8.625649	0.189145	0.037783	0.038886	0.980451
1763016477.513072	-184.497208	16.200571	-8.619062	0.191477	0.031148	0.030470	0.980529
1763016477.713255	-185.080734	16.421444	-8.612737	0.194518	0.025343	0.023170	0.980298
1763016477.913448	-185.684647	16.626940	-8.607228	0.197789	0.008173	0.016387	0.980073
1763016478.113729	-186.330383	16.830687	-8.603454	0.207604	-0.022476	0.009704	0.977906
1763016478.313744	-186.949371	17.018551	-8.601816	0.231699	-0.028608	0.001048	0.972366
1763016478.514413	-187.526016	17.193695	-8.601716	0.267328	-0.025175	-0.008928	0.963235
1763016478.714580	-188.102509	17.377293	-8.603394	0.312571	-0.022738	-0.021791	0.949372
1763016478.914443	-188.636459	17.566101	-8.606915	0.360603	-0.022484	-0.035422	0.931775
1763016479.114502	-189.147339	17.777996	-8.612083	0.410773	-0.022968	-0.048544	0.910155
1763016479.314880	-189.621323	18.018919	-8.618194	0.460742	-0.023545	-0.059771	0.885206
1763016479.515021	-190.040421	18.286785	-8.624207	0.508162	-0.024367	-0.068055	0.858223
1763016479.715312	-190.418106	18.596039	-8.629568	0.554662	-0.025917	-0.073738	0.828397
1763016479.915405	-190.754700	18.958490	-8.633535	0.603583	-0.046774	-0.065885	0.793195
1763016480.115552	-191.007980	19.321341	-8.635283	0.654099	-0.063432	-0.059698	0.751377
1763016480.315926	-191.192764	19.696934	-8.635579	0.703206	-0.017378	-0.090339	0.705010
1763016480.516082	-191.311905	20.114376	-8.637409	0.738418	0.024133	-0.112464	0.664461
1763016480.715919	-191.374191	20.628578	-8.635084	0.763669	0.016933	-0.106615	0.636519
1763016480.916158	-191.373779	21.172644	-8.628086	0.776441	0.000044	-0.096089	0.622821
1763016481.116351	-191.307861	21.808764	-8.617062	0.781980	-0.009957	-0.081804	0.617832
1763016481.316247	-191.185471	22.451782	-8.604768	0.782938	-0.025318	-0.043364	0.620069
1763016481.516376	-191.022141	23.097391	-8.595078	0.770076	-0.040912	0.008101	0.636588
1763016481.716560	-190.840775	23.712805	-8.588346	0.737765	-0.029666	0.016354	0.674207
1763016481.916756	-190.655655	24.292480	-8.583872	0.693597	0.006398	-0.002398	0.720331
1763016482.116750	-190.468430	24.891453	-8.583625	0.646868	0.042070	-0.011397	0.761356
1763016482.316943	-190.304779	25.507484	-8.587688	0.610142	0.058044	0.000687	0.790162
1763016482.517442	-190.178604	26.159634	-8.594555	0.585020	0.063178	0.021014	0.808281
1763016482.717371	-190.106339	26.836843	-8.602828	0.569761	0.063230	0.034948	0.818629
1763016482.918057	-190.095901	27.470661	-8.610256	0.562038	0.059639	0.040146	0.823981
1763016483.118246	-190.141312	28.112318	-8.616754	0.558188	0.053709	0.040369	0.826990
1763016483.318420	-190.239212	28.748999	-8.622001	0.556720	0.046832	0.037925	0.828511
1763016483.519266	-190.383957	29.379025	-8.626058	0.556692	0.039692	0.034016	0.829072
1763016483.719403	-190.569016	30.001701	-8.629088	0.557545	0.033026	0.029928	0.828949
1763016483.918745	-190.791672	30.625856	-8.631220	0.558798	0.027073	0.025993	0.828454
1763016484.119172	-191.043549	31.242111	-8.632473	0.559964	0.021729	0.022040	0.827938
1763016484.319313	-191.315048	31.841801	-8.632945	0.560681	0.016938	0.018181	0.827659
1763016484.519892	-191.595856	32.416870	-8.632822	0.560825	0.012625	0.014381	0.827713
1763016484.720584	-191.903336	33.011990	-8.632243	0.560419	0.008682	0.010470	0.828098
1763016484.919976	-192.225159	33.609917	-8.631363	0.559590	0.005091	0.006732	0.828727
1763016485.120317	-192.543045	34.185661	-8.630404	0.558618	0.002145	0.003476	0.829415
1763016485.320712	-192.862991	34.757473	-8.629451	0.557711	-0.000292	0.000633	0.830035
1763016485.520739	-193.177200	35.317703	-8.628612	0.557044	-0.002133	-0.001842	0.830478
1763016485.721053	-193.492966	35.884167	-8.627904	0.556672	-0.003578	-0.003952	0.830715
1763016485.921185	-193.812729	36.466003	-8.627414	0.556574	-0.004632	-0.005863	0.830765
1763016486.121602	-194.107559	37.013405	-8.627195	0.556671	-0.005271	-0.007207	0.830685
1763016486.321808	-194.403946	37.577595	-8.627190	0.556897	-0.005515	-0.008063	0.830524
1763016486.522031	-194.696304	38.150513	-8.627424	0.557282	-0.011914	-0.005073	0.830222
1763016486.722232	-194.976852	38.718620	-8.628052	0.560600	-0.018566	-0.004357	0.827867
1763016486.922344	-195.235092	39.263374	-8.628618	0.566461	-0.005232	-0.012805	0.823972
1763016487.123763	-195.486847	39.819199	-8.629199	0.571533	-0.001734	-0.014757	0.820444
1763016487.322988	-195.740372	40.406616	-8.629867	0.575094	-0.003283	-0.015500	0.817934
1763016487.523234	-195.969406	40.966698	-8.630489	0.577142	-0.004448	-0.015540	0.816484
1763016487.723433	-196.191299	41.540916	-8.631040	0.578348	-0.004440	-0.014870	0.815643
1763016487.923678	-196.399612	42.111668	-8.631507	0.579006	-0.003835	-0.013480	0.815203
1763016488.123940	-196.610519	42.721851	-8.631974	0.579326	-0.002966	-0.011511	0.815009
1763016488.323976	-196.801331	43.300903	-8.632356	0.579318	-0.001717	-0.009674	0.815042
1763016488.524381	-196.985931	43.882957	-8.632767	0.579068	-0.000890	-0.007761	0.815242
1763016488.724487	-197.173080	44.491634	-8.633666	0.576864	-0.024636	0.014418	0.816341
1763016488.924736	-197.344269	45.058708	-8.637395	0.560426	-0.061096	0.048702	0.824511
1763016489.124856	-197.494644	45.560341	-8.641240	0.520463	-0.067680	0.058316	0.849198
1763016489.325002	-197.627335	46.007805	-8.642081	0.451449	-0.056795	0.059869	0.888473
1763016489.525401	-197.738510	46.380135	-8.640043	0.361904	-0.017515	0.052427	0.930575
1763016489.725635	-197.858765	46.725178	-8.638914	0.271754	0.056850	0.021878	0.960437
1763016489.925833	-198.026367	47.055580	-8.643618	0.205112	0.104543	0.022657	0.972875
1763016490.126135	-198.265427	47.368935	-8.646821	0.163304	0.104251	0.042348	0.980138
1763016490.326228	-198.602051	47.676815	-8.645247	0.138817	0.090984	0.057795	0.984435
1763016490.527243	-199.011337	47.945042	-8.638702	0.128350	0.077473	0.060953	0.986818
1763016490.727216	-199.486908	48.173241	-8.628298	0.126138	0.065451	0.055190	0.988311
1763016490.927196	-200.026428	48.366718	-8.615536	0.128474	0.054557	0.045297	0.989175
1763016491.127446	-200.613174	48.528370	-8.602407	0.132938	0.044763	0.035134	0.989489
1763016491.327536	-201.228577	48.663528	-8.590615	0.137580	0.036214	0.026593	0.989471
1763016491.527956	-201.882965	48.782429	-8.580886	0.141121	0.028517	0.019059	0.989398
1763016491.728156	-202.529816	48.883709	-8.574368	0.142670	0.022027	0.012447	0.989447
1763016491.929306	-203.212296	48.980042	-8.570856	0.142296	0.014675	0.005740	0.989699
1763016492.128476	-203.914444	49.074451	-8.570876	0.141593	0.007178	-0.004265	0.989890
1763016492.328854	-204.618973	49.171825	-8.574362	0.142410	0.002794	-0.008646	0.989766
1763016492.528874	-205.322006	49.275532	-8.580844	0.144571	-0.000201	-0.010404	0.989440
1763016492.729094	-206.010315	49.385101	-8.589581	0.147479	-0.002705	-0.012135	0.988987
1763016492.929379	-206.692062	49.503071	-8.600002	0.150745	-0.004947	-0.014039	0.988461
1763016493.129971	-207.345428	49.626606	-8.611026	0.154024	-0.006761	-0.015705	0.987919
1763016493.329771	-208.048019	49.772861	-8.623381	0.158065	-0.018033	-0.015927	0.987135
1763016493.530114	-208.679565	49.917675	-8.636054	0.170377	-0.064736	-0.014263	0.983147
1763016493.730461	-209.260895	50.064655	-8.647910	0.202274	-0.076238	-0.016409	0.976219
1763016493.930537	-209.796310	50.216152	-8.656094	0.255224	-0.069966	-0.021775	0.964101
1763016494.130989	-210.270584	50.369892	-8.660542	0.323215	-0.057054	-0.033875	0.943996
1763016494.331663	-210.668884	50.525364	-8.662127	0.391599	-0.018073	-0.056177	0.918242
1763016494.531447	-211.059494	50.725140	-8.662953	0.457617	0.009868	-0.075747	0.885862
1763016494.732156	-211.431534	50.985531	-8.662063	0.512510	0.011404	-0.086154	0.854272
1763016494.932093	-211.759796	51.296757	-8.658585	0.551882	0.012661	-0.096394	0.828236
1763016495.132192	-212.058762	51.679905	-8.651764	0.579546	0.014011	-0.098347	0.808862
1763016495.332493	-212.320618	52.131111	-8.640876	0.596248	0.008051	-0.091814	0.797492
1763016495.532653	-212.546524	52.650974	-8.626470	0.604488	0.001905	-0.081526	0.792429
1763016495.733618	-212.727844	53.205536	-8.610676	0.607006	-0.000773	-0.069001	0.791695
1763016495.933407	-212.877686	53.809299	-8.594481	0.606301	-0.000683	-0.054949	0.793334
1763016496.133417	-213.003021	54.464634	-8.579393	0.603663	0.000905	-0.040572	0.796206
1763016496.333981	-213.101593	55.105190	-8.567996	0.600378	0.002323	-0.028697	0.799198
1763016496.533976	-213.192627	55.802376	-8.559849	0.597134	0.003025	-0.018604	0.801920
1763016496.734202	-213.274170	56.500511	-8.556248	0.595113	0.003628	-0.010187	0.803569
1763016496.934954	-213.348801	57.173138	-8.556978	0.594637	0.004333	-0.003037	0.803977
1763016497.135264	-213.426193	57.867558	-8.561727	0.595518	0.005081	0.003346	0.803319
1763016497.335663	-213.507507	58.559326	-8.570023	0.597363	0.005623	0.008546	0.801906
1763016497.536042	-213.595657	59.245419	-8.581124	0.599541	0.005949	0.012501	0.800224
1763016497.735855	-213.692688	59.923515	-8.594149	0.601452	0.006065	0.015283	0.798740
1763016497.935733	-213.803528	60.611629	-8.608308	0.602574	0.008879	0.026694	0.797567
1763016498.136091	-213.927048	61.243313	-8.620354	0.601396	0.023044	0.079208	0.794681
1763016498.336195	-214.116302	61.878304	-8.634378	0.598498	0.039724	0.139091	0.787957
1763016498.536582	-214.384369	62.418037	-8.630469	0.601212	0.038895	0.131362	0.787259
1763016498.737002	-214.733124	62.885307	-8.624849	0.606032	0.024249	0.078080	0.791227
1763016498.936836	-215.138535	63.320805	-8.617956	0.607659	0.002063	0.003521	0.794188
1763016499.138115	-215.540985	63.746136	-8.615017	0.605308	-0.016819	-0.056386	0.793813
1763016499.337413	-215.925369	64.214973	-8.613182	0.603385	-0.022544	-0.063109	0.794629
1763016499.538025	-216.244736	64.690239	-8.611403	0.601016	-0.063318	-0.083918	0.792293
1763016499.737809	-216.491226	65.208252	-8.613338	0.596187	-0.117823	-0.101536	0.787635
1763016499.937932	-216.608536	65.711273	-8.605902	0.592817	-0.114040	-0.090271	0.792095
1763016500.138491	-216.612442	66.231537	-8.587672	0.590590	-0.090454	-0.073582	0.798503
1763016500.338557	-216.525360	66.731491	-8.565502	0.590030	-0.070314	-0.060861	0.802008
